Speaker,DLGFile,Priority,StrRefCount,LegacyClips,HasLegacyVO,Notes
Edwin25J,EDWIN25J.DLG,3,26,0,No,
Edwin25J,EDWINJ.DLG,3,26,0,No,
Elgea,ELGEA.DLG,3,26,0,No,
Flam4,FLAM4.DLG,3,26,0,No,
Ftowbe,FTOWBE.DLG,3,26,0,No,
Ftowbe,GIRL2.DLG,3,26,0,No,
Ftowbe,IDJINNI.DLG,3,26,0,No,
Ftowbe,IDRYAD1.DLG,3,26,0,No,
Ftowbe,JAHEIRAP.DLG,3,26,0,No,
Ftowbe,NALIA.DLG,3,26,0,No,
Ftowbe,SHOP03.DLG,3,26,0,No,
Ftowbe,SHOP06.DLG,3,26,0,No,
Ftowbe,SHOP3.DLG,3,26,0,No,
Ftowbe,SHOP6.DLG,3,26,0,No,
Ftowbe,VALYGAR.DLG,3,26,0,No,
Haerdap,HAERDA.DLG,3,26,0,No,
Haerdap,HAERDAP.DLG,3,26,0,No,
Naldirt,NALDIRT.DLG,3,26,0,No,
Ohrcloak,OHRCLOAK.DLG,3,26,11,Yes,
Ohrrazva,OHRRAZVA.DLG,3,26,0,No,
Ohrrazva,OHRSHG01.DLG,3,26,0,No,
Ohrrazva,OHRSHG02.DLG,3,26,0,No,
Ohrropm1,OHRROPM1.DLG,3,26,0,No,
Tbimoenj,TBIMOENJ.DLG,3,26,0,No,
Tbimoenj,TTIMOENJ.DLG,3,26,0,No,
Vaelas,VAELAS.DLG,3,26,0,No,
Yarin,YARIN.DLG,3,26,0,No,
Yoshimox,YOSHIMOX.DLG,3,26,0,No,
Amelm01,AMELM01.DLG,3,25,0,No,
Bentan,BENTAN.DLG,3,25,0,No,
Bentan,BKORGAN.DLG,3,25,0,No,
Bentan,CENANNY.DLG,3,25,0,No,
Bentan,LASSAL.DLG,3,25,0,No,
Bentan,MOOK.DLG,3,25,0,No,
C6Harp,C6HARP.DLG,3,25,0,No,
Clardi01,CLARDI01.DLG,3,25,0,No,
Daduer1,DADUER1.DLG,3,25,0,No,
Dbeggar,DBEGGAR.DLG,3,25,0,No,
Edwin25A,EDWIN25A.DLG,3,25,0,No,
Firtrl01,FIRTRL01.DLG,3,25,0,No,
Jan25A,JAN25A.DLG,3,25,0,No,
Ohbnoshu,OHBNOSHU.DLG,3,25,0,No,
Ohdzara,OHDZARA.DLG,3,25,0,No,
Peony,PEONY.DLG,3,25,0,No,
Rgrsta01,RGRSTA01.DLG,3,25,0,No,
Rumora,RUMORA.DLG,3,25,0,No,
Trthf02,TRTHF02.DLG,3,25,0,No,
Arkush,ARKUSH.DLG,3,24,0,No,
Arkush,DEGARD.DLG,3,24,0,No,
Arkush,EDWIN.DLG,3,24,0,No,
Arkush,EDWINJ.DLG,3,24,0,No,
Arkush,EDWINW.DLG,3,24,0,No,
Arkush,ILYICH.DLG,3,24,0,No,
Arkush,TOLGER.DLG,3,24,0,No,
Avery,AVERY.DLG,3,24,0,No,
Avery,BAERIE.DLG,3,24,0,No,
Avery,BMAZZY.DLG,3,24,0,No,
Avery,BMINSC.DLG,3,24,0,No,
Avery,BVICONI.DLG,3,24,0,No,
Avery,CERNDJ.DLG,3,24,0,No,
Becky,BECKY.DLG,3,24,0,No,
Brelm,BRELM.DLG,3,24,0,No,
C6Squire,C6SQUIRE.DLG,3,24,0,No,
Crogam01,CROGAM01.DLG,3,24,0,No,
Dorkus,DORKUS.DLG,3,24,0,No,
Dorkus,REVEN3.DLG,3,24,0,No,
Dorkus,VAIL.DLG,3,24,0,No,
Dorn25P,DORN25P.DLG,3,24,11,Yes,
Dorn25P,DORNP.DLG,3,24,11,Yes,
Dornp,DORNP.DLG,3,24,12,Yes,
Dushai,DUSHAI.DLG,3,24,0,No,
Dushai,HAERDAJ.DLG,3,24,0,No,
Dushai,KELDORJ.DLG,3,24,0,No,
Dushai,OHNMOLZA.DLG,3,24,0,No,
Dushai,SASSAR.DLG,3,24,0,No,
Dushai,THIEF1.DLG,3,24,0,No,
Dushai,THIEF2.DLG,3,24,0,No,
Dushai,THIEF3.DLG,3,24,0,No,
Dushai,YOSHJ.DLG,3,24,0,No,
Haerd25A,HAERD25A.DLG,3,24,0,No,
Idryad1,IDRYAD1.DLG,3,24,0,No,
Idryad1,KEVIN.DLG,3,24,0,No,
Idryad1,MTOWNAZ.DLG,3,24,0,No,
Idryad1,OOGIEW.DLG,3,24,0,No,
Idryad1,RALEO.DLG,3,24,0,No,
Murcrag,MURCRAG.DLG,3,24,0,No,
Obssol02,OBSSOL02.DLG,3,24,0,No,
Ohdddolr,OHDDDOLR.DLG,3,24,12,Yes,
Ohrkilli,OHRKILLI.DLG,3,24,0,No,
Pirmur04,PIRMUR04.DLG,3,24,0,No,
Sarpel01,SARPEL01.DLG,3,24,0,No,
Slshop01,SLSHOP01.DLG,3,24,0,No,
Thumb,THUMB.DLG,3,24,0,No,
Tirdir,TIRDIR.DLG,3,24,0,No,
Uddrow07,UDDROW07.DLG,3,24,0,No,
Arngrl01,ARNGRL01.DLG,3,23,0,No,
Ceglut,CEGLUT.DLG,3,23,0,No,
Ceglut,FRIEND.DLG,3,23,0,No,
Ceglut,FRIWEN.DLG,3,23,0,No,
Ceglut,GALLOR.DLG,3,23,0,No,
Ceglut,GIRBA1.DLG,3,23,0,No,
Ceglut,GIRBA2.DLG,3,23,0,No,
Ceglut,GIRBA3.DLG,3,23,0,No,
Ceglut,GIRLBE.DLG,3,23,0,No,
Ceglut,GUARCA.DLG,3,23,0,No,
Ceglut,MONKD2.DLG,3,23,0,No,
Ceglut,WAITER.DLG,3,23,0,No,
Ceglut,WILTON.DLG,3,23,0,No,
Ceglut,YAGO.DLG,3,23,0,No,
Cenanny,CENANNY.DLG,3,23,0,No,
Cenanny,CYDERM.DLG,3,23,0,No,
Chalin01,CHALIN01.DLG,3,23,0,No,
Clmom,CLMOM.DLG,3,23,0,No,
Dadrow17,DADROW17.DLG,3,23,0,No,
Degard,DEGARD.DLG,3,23,0,No,
Degard,HOUSG3.DLG,3,23,0,No,
Degard,SERVA2.DLG,3,23,0,No,
Elfbount,ELFBOUNT.DLG,3,23,0,No,
Elfbount,GERDE.DLG,3,23,0,No,
Elmin5,ELMIN5.DLG,3,23,0,No,
Elmin5,KELDORJ.DLG,3,23,0,No,
Elmin5,SEWERM1.DLG,3,23,0,No,
Elmin5,SWSFOLL1.DLG,3,23,0,No,
Elmin5,SWSFOLL2.DLG,3,23,0,No,
Firorc03,FIRORC03.DLG,3,23,0,No,
Firwlf01,FIRWLF01.DLG,3,23,0,No,
Gemfar01,GEMFAR01.DLG,3,23,0,No,
Gorarc1,GORARC1.DLG,3,23,0,No,
Jaertof,JAERTOF.DLG,3,23,0,No,
Jaertof,KENT.DLG,3,23,0,No,
Jaertof,REEVOR3.DLG,3,23,0,No,
Jaertof,WARNER.DLG,3,23,0,No,
Jaertof,WINTHR3.DLG,3,23,0,No,
Keldo25A,KELDO25A.DLG,3,23,0,No,
Korpim,KORPIM.DLG,3,23,0,No,
Shth01,SHTH01.DLG,3,23,0,No,
Udogre,UDOGRE.DLG,3,23,0,No,
Uhfarm02,UHFARM02.DLG,3,23,0,No,
Uhkid03,UHKID03.DLG,3,23,0,No,
Wcust03,WCUST03.DLG,3,23,0,No,
Aerie25A,AERIE25A.DLG,3,22,0,No,
Baresh,BARESH.DLG,3,22,0,No,
Baresh,LUSETTE.DLG,3,22,0,No,
Baresh,NALIAP.DLG,3,22,0,No,
Baresh,THESHAL.DLG,3,22,0,No,
Baresh,THUMB.DLG,3,22,0,No,
Baresh,YOSHP.DLG,3,22,0,No,
Bdact02,BDACT02.DLG,3,22,0,No,
Beland,BELAND.DLG,3,22,0,No,
Beland,KELDORJ.DLG,3,22,0,No,
Beland,KORGANJ.DLG,3,22,0,No,
Beland,MINSCA.DLG,3,22,0,No,
Blushc,BLUSHC.DLG,3,22,0,No,
Blushc,JAN2.DLG,3,22,0,No,
Blushc,JANP.DLG,3,22,0,No,
Blushc,MAJAN.DLG,3,22,0,No,
Blushc,VAELAG.DLG,3,22,0,No,
Cernd25A,CERND25A.DLG,3,22,0,No,
Edwinw,EDWINW.DLG,3,22,0,No,
Edwinw,GNARL.DLG,3,22,0,No,
Edwinw,GNOLL5.DLG,3,22,0,No,
Edwinw,GUARCA.DLG,3,22,0,No,
Edwinw,HAIRTO.DLG,3,22,0,No,
Edwinw,HALFTR.DLG,3,22,0,No,
Edwinw,HOUSG3.DLG,3,22,0,No,
Edwinw,KAHRK.DLG,3,22,0,No,
Fsglobe,FSGLOBE.DLG,3,22,0,No,
Gereth,GERETH.DLG,3,22,0,No,
Jahei25A,JAHEI25A.DLG,3,22,0,No,
Maria,MARIA.DLG,3,22,0,No,
Maria,SLAVLEAD.DLG,3,22,0,No,
Maria,VOICE.DLG,3,22,0,No,
Minsc25A,MINSC25A.DLG,3,22,0,No,
Nalia25A,NALIA25A.DLG,3,22,0,No,
Ohbdance,OHBDANCE.DLG,3,22,0,No,
Ohhayesh,OHHAYESH.DLG,3,22,13,Yes,
Ohhgm01,OHHGM01.DLG,3,22,0,No,
Plfarm04,PLFARM04.DLG,3,22,0,No,
Ppdoor,PPDOOR.DLG,3,22,0,No,
Suelle2,SUELLE2.DLG,3,22,0,No,
Suelle2,SUELLES2.DLG,3,22,0,No,
Suelle2,SUELLI2.DLG,3,22,0,No,
Tbxanj,TBXANJ.DLG,3,22,0,No,
Tbxanj,TTXANJ.DLG,3,22,0,No,
Tiana,TIANA.DLG,3,22,0,No,
Trrak01,TRRAK01.DLG,3,22,0,No,
Udduer03,UDDUER03.DLG,3,22,0,No,
Uhmer03,UHMER03.DLG,3,22,0,No,
Uhpat01,UHPAT01.DLG,3,22,0,No,
Arnman04,ARNMAN04.DLG,3,21,0,No,
Bazdra03,BAZDRA03.DLG,3,21,0,No,
Beggba,BEGGBA.DLG,3,21,0,No,
Beggba,BKELDOR.DLG,3,21,0,No,
Beggba,BNALIA.DLG,3,21,0,No,
Beggba,BVICONI.DLG,3,21,0,No,
Beggba,CENANNY.DLG,3,21,0,No,
Beggba,KELDOR.DLG,3,21,0,No,
Bodfgt03,BODFGT03.DLG,3,21,0,No,
Ftown2,FTOWN2.DLG,3,21,0,No,
Ftown2,THIEFF.DLG,3,21,0,No,
Haerd25J,HAERD25J.DLG,3,21,0,No,
Haerd25J,HAERDAJ.DLG,3,21,0,No,
Hmelvin,HMELVIN.DLG,3,21,0,No,
Igolem1,IGOLEM1.DLG,3,21,0,No,
Igolem1,IZEFIA.DLG,3,21,0,No,
Igolem1,JENKAL.DLG,3,21,0,No,
Keldo25J,KELDO25J.DLG,3,21,0,No,
Keldo25J,KELDORJ.DLG,3,21,0,No,
Mtown1,MTOWN1.DLG,3,21,0,No,
Ohdhsen,OHDHSEN.DLG,3,21,10,Yes,
Ohnthall,OHNTHALL.DLG,3,21,0,No,
Pptiax,PPTIAX.DLG,3,21,0,No,
Rumar,RUMAR.DLG,3,21,0,No,
Saerk,SAERK.DLG,3,21,0,No,
Sarson01,SARSON01.DLG,3,21,0,No,
Thief6,THIEF6.DLG,3,21,0,No,
Trainer1,TRAINER1.DLG,3,21,0,No,
Trainer1,WENRIC.DLG,3,21,0,No,
Trguard,TRGUARD.DLG,3,21,0,No,
Ttbelt,TTBELT.DLG,3,21,0,No,
Udilsla2,UDILSLA2.DLG,3,21,0,No,
Uhfem02,UHFEM02.DLG,3,21,0,No,
Uhkid02,UHKID02.DLG,3,21,0,No,
Xxxxyy,XXXXYY.DLG,3,21,0,No,
Alanbl,ALANBL.DLG,3,20,0,No,
Alanbl,BVICONI.DLG,3,20,0,No,
Alanbl,SETHLE.DLG,3,20,0,No,
Booter,BOOTER.DLG,3,20,0,No,
C6Bruen1,C6BRUEN1.DLG,3,20,0,No,
Cerndp,CERNDP.DLG,3,20,0,No,
Crodru01,CRODRU01.DLG,3,20,0,No,
Finmel01,FINMEL01.DLG,3,20,0,No,
Halftr,HALFTR.DLG,3,20,0,No,
Halftr,KELDORJ.DLG,3,20,0,No,
Helljon,HELLJON.DLG,3,20,0,No,
Hlshang,HLSHANG.DLG,3,20,0,No,
Korga25A,KORGA25A.DLG,3,20,0,No,
Madeen,MADEEN.DLG,3,20,0,No,
Marcus,MARCUS.DLG,3,20,0,No,
Merchant,MERCHANT.DLG,3,20,0,No,
Minsc25J,MINSC25J.DLG,3,20,0,No,
Minsc25J,MINSCJ.DLG,3,20,0,No,
Ohbgua,OHBGUA.DLG,3,20,0,No,
Ohbgua,OHBJOKER.DLG,3,20,0,No,
Ohbgua,OHBVOGHI.DLG,3,20,0,No,
Ohhkung,OHHKUNG.DLG,3,20,9,Yes,
Ohnbarke,OHNBARKE.DLG,3,20,0,No,
Ohrmurun,OHRMURUN.DLG,3,20,11,Yes,
Ohrsbg,OHRSBG.DLG,3,20,0,No,
Pirmur03,PIRMUR03.DLG,3,20,0,No,
Ppbodhi3,PPBODHI3.DLG,3,20,0,No,
Sarbha01,SARBHA01.DLG,3,20,0,No,
Sevpat01,SEVPAT01.DLG,3,20,0,No,
Shop01,SHOP01.DLG,3,20,0,No,
Shop01,SHOP1.DLG,3,20,0,No,
Shop01,XZAR.DLG,3,20,0,No,
Shth03,SHTH03.DLG,3,20,0,No,
Spech2,SPECH2.DLG,3,20,0,No,
Spech2,STONE.DLG,3,20,0,No,
Spech2,STONEDL.DLG,3,20,0,No,
Sujon,SUJON.DLG,3,20,0,No,
Sw2H14,SW2H14.DLG,3,20,0,No,
Trgyp04,TRGYP04.DLG,3,20,0,No,
Uhfarm01,UHFARM01.DLG,3,20,0,No,
Valygarp,VALYGARP.DLG,3,20,0,No,
Vara1,VARA1.DLG,3,20,0,No,
Boanaste,BOANASTE.DLG,3,19,0,No,
Boanaste,DUSHAI.DLG,3,19,0,No,
Bshop02,BSHOP02.DLG,3,19,0,No,
Celvan,CELVAN.DLG,3,19,0,No,
Crogam02,CROGAM02.DLG,3,19,0,No,
Dagith1,DAGITH1.DLG,3,19,0,No,
Dpjon01,DPJON01.DLG,3,19,0,No,
Druidad,DRUIDAD.DLG,3,19,0,No,
Edwinp,EDWINP.DLG,3,19,0,No,
Edwinp,MULTIG.DLG,3,19,0,No,
Elepuz02,ELEPUZ02.DLG,3,19,0,No,
Embarl,EMBARL.DLG,3,19,0,No,
Garrick,GARRICK.DLG,3,19,0,No,
Garrick,TGARRICK.DLG,3,19,0,No,
Govwau01,GOVWAU01.DLG,3,19,0,No,
Hapip,HAPIP.DLG,3,19,0,No,
Ignati,IGNATI.DLG,3,19,0,No,
Ignati,JAGALVAR.DLG,3,19,0,No,
Ignati,JAHEIRAJ.DLG,3,19,0,No,
Ignati,JAYES.DLG,3,19,0,No,
Ignati,OHRALOR2.DLG,3,19,0,No,
Ignati,SPHURG.DLG,3,19,0,No,
Illasera,ILLASERA.DLG,3,19,0,No,
Korganf,KORGANF.DLG,3,19,0,No,
Korganf,KORGANP.DLG,3,19,0,No,
Mtown2,MTOWN2.DLG,3,19,0,No,
Mtown2,SHOPGE.DLG,3,19,0,No,
Murdboy1,MURDBOY1.DLG,3,19,0,No,
Niklos,NIKLOS.DLG,3,19,0,No,
Niklos,YOSHIMO.DLG,3,19,0,No,
Ohrfilli,OHRFILLI.DLG,3,19,0,No,
Ohrfilli,OHRKILLI.DLG,3,19,0,No,
Plfarm06,PLFARM06.DLG,3,19,0,No,
Ppcowled,PPCOWLED.DLG,3,19,0,No,
Ppjoye2,PPJOYE2.DLG,3,19,0,No,
Rasaadp,RASAADP.DLG,3,19,9,Yes,
Sarbha03,SARBHA03.DLG,3,19,0,No,
Scroll01,SCROLL01.DLG,3,19,0,No,
Shth02,SHTH02.DLG,3,19,0,No,
Stein,STEIN.DLG,3,19,0,No,
Swshaman,SWSHAMAN.DLG,3,19,0,No,
Trskin05,TRSKIN05.DLG,3,19,0,No,
Udsvir01,UDSVIR01.DLG,3,19,0,No,
Uhman01,UHMAN01.DLG,3,19,0,No,
Uhmer02,UHMER02.DLG,3,19,0,No,
Vulova,VULOVA.DLG,3,19,0,No,
Warsage,WARSAGE.DLG,3,19,0,No,
Acolyte2,ACOLYTE2.DLG,3,18,0,No,
Aerie25P,AERIE25P.DLG,3,18,0,No,
Anome25P,ANOME25P.DLG,3,18,0,No,
C6Gener,C6GENER.DLG,3,18,0,No,
Caedmo,CAEDMO.DLG,3,18,0,No,
Caedmo,IGOLEM1.DLG,3,18,0,No,
Dadrow26,DADROW26.DLG,3,18,0,No,
Dreampc,DREAMPC.DLG,3,18,0,No,
Drenden,DRENDEN.DLG,3,18,0,No,
Drenden,TAMOKO3.DLG,3,18,0,No,
Escort1,ESCORT1.DLG,3,18,0,No,
Escort1,KIVANJ.DLG,3,18,0,No,
Escort1,KIVANP.DLG,3,18,0,No,
Escort1,QUAYLJ.DLG,3,18,0,No,
Escort1,SAFANJ.DLG,3,18,0,No,
Escort1,VICONJ.DLG,3,18,0,No,
Escort1,VICONP.DLG,3,18,0,No,
Firban02,FIRBAN02.DLG,3,18,0,No,
Fsspir2,FSSPIR2.DLG,3,18,0,No,
Guard2,GUARD2.DLG,3,18,0,No,
Imoen25A,IMOEN25A.DLG,3,18,0,No,
Kplend02,KPLEND02.DLG,3,18,0,No,
Kpmaid01,KPMAID01.DLG,3,18,0,No,
Kpsold01,KPSOLD01.DLG,3,18,0,No,
Kslave01,KSLAVE01.DLG,3,18,0,No,
Kslave01,STONE.DLG,3,18,0,No,
Mgbill01,MGBILL01.DLG,3,18,0,No,
Ohbbrans,OHBBRANS.DLG,3,18,0,No,
Ohdplanj,OHDPLANJ.DLG,3,18,8,Yes,
Pirpir05,PIRPIR05.DLG,3,18,0,No,
Portal,VALYGAR.DLG,3,18,0,No,
Ppdemon,PPDEMON.DLG,3,18,0,No,
Ppdili,PPDILI.DLG,3,18,0,No,
Riftc02,RIFTC02.DLG,3,18,0,No,
Rngsha01,RNGSHA01.DLG,3,18,0,No,
Sarprovf,SARPROVF.DLG,3,18,0,No,
Sendai,SENDAI.DLG,3,18,0,No,
Shth04,SHTH04.DLG,3,18,0,No,
Shth06,SHTH06.DLG,3,18,0,No,
Shthdr01,SHTHDR01.DLG,3,18,0,No,
Suelleap,SUELLEAP.DLG,3,18,0,No,
Uddoor01,UDDOOR01.DLG,3,18,0,No,
Valyg25P,VALYG25P.DLG,3,18,0,No,
Vvtanov,VVTANOV.DLG,3,18,0,No,
Beast,BEAST.DLG,3,17,0,No,
Binky,BINKY.DLG,3,17,0,No,
Binky,LAVOK.DLG,3,17,0,No,
Binky,VALYGARJ.DLG,3,17,0,No,
Binky,VALYGARP.DLG,3,17,0,No,
Chloe,CHLOE.DLG,3,17,0,No,
Chloe,JAHEIRAJ.DLG,3,17,0,No,
Chloe,JATERMIN.DLG,3,17,0,No,
Chloe,TOLGER.DLG,3,17,0,No,
Coksmth,COKSMTH.DLG,3,17,0,No,
Coksmth,IGOLEM2.DLG,3,17,0,No,
Coksmth,KELDORP.DLG,3,17,0,No,
Credus,CREDUS.DLG,3,17,0,No,
Credus,JAGALVAR.DLG,3,17,0,No,
Credus,JAHEIRAJ.DLG,3,17,0,No,
Cyderm,CYDERM.DLG,3,17,0,No,
Cyderm,HENDAK.DLG,3,17,0,No,
Dadrow6,DADROW6.DLG,3,17,0,No,
Dezkiel,DEZKIEL.DLG,3,17,0,No,
Dezkiel,LYROS.DLG,3,17,0,No,
Dezkiel,RENFELD.DLG,3,17,0,No,
Elepuz03,ELEPUZ03.DLG,3,17,0,No,
Firkra01,FIRKRA01.DLG,3,17,0,No,
Gorch,GORCH.DLG,3,17,0,No,
Gorsuc01,GORSUC01.DLG,3,17,0,No,
Gortor1,GORTOR1.DLG,3,17,0,No,
Gortor2,GORTOR2.DLG,3,17,0,No,
Gortor3,GORTOR3.DLG,3,17,0,No,
Gortor4,GORTOR4.DLG,3,17,0,No,
Gortor5,GORTOR5.DLG,3,17,0,No,
Gortor6,GORTOR6.DLG,3,17,0,No,
Kalah2,KALAH2.DLG,3,17,0,No,
Kalah2,KERRAC.DLG,3,17,0,No,
Kalah2,NIKOLA.DLG,3,17,0,No,
Kalah2,OCELLI.DLG,3,17,0,No,
Kalah2,TICK.DLG,3,17,0,No,
Mazzy2,MAZZY2.DLG,3,17,0,No,
Mazzy2,MAZZYP2.DLG,3,17,0,No,
Mazzy2,XXXXXXX.DLG,3,17,0,No,
Neeber,NEEBER.DLG,3,17,0,No,
Ohbshort,OHBSHORT.DLG,3,17,0,No,
Ohdsword,OHDSWORD.DLG,3,17,5,Yes,
Ohhdecoy,OHHDECOY.DLG,3,17,8,Yes,
Ohrdmh1,OHRDMH1.DLG,3,17,0,No,
Ohrdmh1,OHRDMH2.DLG,3,17,0,No,
Ohrdmh1,OHRHERET.DLG,3,17,0,No,
Ohrdmh1,OHRHORVA.DLG,3,17,0,No,
Ohrdmh1,OHRRANHM.DLG,3,17,0,No,
Ohrdmh1,OHRSLARA.DLG,3,17,0,No,
Pirmur08,PIRMUR08.DLG,3,17,0,No,
Ppaphril,PPAPHRIL.DLG,3,17,0,No,
Ppguy01,PPGUY01.DLG,3,17,0,No,
R179,R179.DLG,3,17,0,No,
R179,SHOPNYMP.DLG,3,17,0,No,
R179,YOSHIMO.DLG,3,17,0,No,
Resuna,RESUNA.DLG,3,17,0,No,
Scqar,SCQAR.DLG,3,17,0,No,
Slaver4,SLAVER4.DLG,3,17,0,No,
Suavatar,SUAVATAR.DLG,3,17,0,No,
Suelf3,SUELF3.DLG,3,17,0,No,
Tirlana,TIRLANA.DLG,3,17,0,No,
Uddrow22,UDDROW22.DLG,3,17,0,No,
Udlesa,UDLESA.DLG,3,17,0,No,
Udtrap06,UDTRAP06.DLG,3,17,0,No,
Vicfan1,VICFAN1.DLG,3,17,0,No,
Vicfan1,VICG1.DLG,3,17,0,No,
Viekang,VIEKANG.DLG,3,17,0,No,
Vvhareis,VVHAREIS.DLG,3,17,0,No,
Aeextort,AEEXTORT.DLG,3,16,0,No,
Aesold,AESOLD.DLG,3,16,0,No,
Amcler01,AMCLER01.DLG,3,16,0,No,
Ammonk02,AMMONK02.DLG,3,16,0,No,
Ancan,ANCAN.DLG,3,16,0,No,
Ancan,OBSSOL03.DLG,3,16,0,No,
Arnman03,ARNMAN03.DLG,3,16,0,No,
Clone1,CLONE1.DLG,3,16,0,No,
Clone1,DEFAULT.DLG,3,16,0,No,
Clone1,ELMINS.DLG,3,16,0,No,
Clone1,GAMES5.DLG,3,16,0,No,
Elepuz01,ELEPUZ01.DLG,3,16,0,No,
Ftown6,FTOWN6.DLG,3,16,0,No,
Ftown6,IRON9.DLG,3,16,0,No,
Games3,GAMES3.DLG,3,16,0,No,
Games3,MAGE2.DLG,3,16,0,No,
Games3,TOLGER.DLG,3,16,0,No,
Games3,VALYGARP.DLG,3,16,0,No,
Gorbel,GORBEL.DLG,3,16,0,No,
Grae,GRAE.DLG,3,16,0,No,
Imoen2P,IMOEN2P.DLG,3,16,0,No,
Iron13,IRON13.DLG,3,16,0,No,
Iron13,LIFE2.DLG,3,16,0,No,
Iron13,VESPER.DLG,3,16,0,No,
Ishadmt1,ISHADMT1.DLG,3,16,0,No,
Jahei25P,JAHEI25P.DLG,3,16,0,No,
Jarevia,JAREVIA.DLG,3,16,0,No,
Jarevia,JASE.DLG,3,16,0,No,
Jarevia,MTOWNAZ.DLG,3,16,0,No,
Jarevia,SHELLI.DLG,3,16,0,No,
Jarevia,TARNES.DLG,3,16,0,No,
Khellor,KHELLOR.DLG,3,16,0,No,
Kivan,KIVAN.DLG,3,16,0,No,
Kivan,NALIA.DLG,3,16,0,No,
Kivan,NALIAMES.DLG,3,16,0,No,
Larria,LARRIA.DLG,3,16,0,No,
Larria,LLARSH.DLG,3,16,0,No,
Life1,LIFE1.DLG,3,16,0,No,
Life1,SANADAL.DLG,3,16,0,No,
Mazzy25J,MAZZY25J.DLG,3,16,0,No,
Mazzy25J,MAZZYJ.DLG,3,16,0,No,
Minscp,MINSCP.DLG,3,16,0,No,
Minscp,STONEDL.DLG,3,16,0,No,
Neera25A,NEERA.DLG,3,16,7,Yes,
Neera25A,NEERA25A.DLG,3,16,7,Yes,
Neera25A,NEERA25P.DLG,3,16,7,Yes,
Ohrdwrf2,OHRDWRF2.DLG,3,16,0,No,
Orphan1,ORPHAN1.DLG,3,16,0,No,
Ppimoen,PPIMOEN.DLG,3,16,0,No,
Ppnalj,PPNALJ.DLG,3,16,0,No,
Rerak01,RERAK01.DLG,3,16,0,No,
Sarfem02,SARFEM02.DLG,3,16,0,No,
Sarprovm,SARPROVM.DLG,3,16,0,No,
Sethle,SETHLE.DLG,3,16,0,No,
Spjeag,SPJEAG.DLG,3,16,0,No,
Suelf12,SUELF12.DLG,3,16,0,No,
Suelf2,SUELF2.DLG,3,16,0,No,
Tbbranj,TBBRANJ.DLG,3,16,0,No,
Tbbranj,TTBRANJ.DLG,3,16,0,No,
Thieftes,THIEFTES.DLG,3,16,0,No,
Trevil02,TREVIL02.DLG,3,16,0,No,
Vicon25P,VICON25P.DLG,3,16,0,No,
Vvmadman,VVMADMAN.DLG,3,16,0,No,
Acolyte1,ACOLYTE1.DLG,3,15,0,No,
Acolyte3,ACOLYTE3.DLG,3,15,0,No,
Ammgrd05,AMMGRD05.DLG,3,15,0,No,
Amng1,AMNG1.DLG,3,15,0,No,
Corson,CORSON.DLG,3,15,0,No,
Corson,KSLAVE01.DLG,3,15,0,No,
Corson,VALYGARX.DLG,3,15,0,No,
Elepuz04,ELEPUZ04.DLG,3,15,0,No,
Elotte,ELOTTE.DLG,3,15,0,No,
Ffrecep,FFRECEP.DLG,3,15,0,No,
Ftowba,FTOWBA.DLG,3,15,0,No,
Ftowba,GIRL2.DLG,3,15,0,No,
Ftowba,IDRYAD2.DLG,3,15,0,No,
Ftowba,JAHEIRAP.DLG,3,15,0,No,
Ftowba,KORGANJ.DLG,3,15,0,No,
Ftowba,VALYGAR.DLG,3,15,0,No,
Gorf1,GORF1.DLG,3,15,0,No,
Hlsion,HLSION.DLG,3,15,0,No,
Korga25P,KORGA25P.DLG,3,15,0,No,
Kplend01,KPLEND01.DLG,3,15,0,No,
Meilum,MEILUM.DLG,3,15,0,No,
Nalia25J,NALIA25J.DLG,3,15,0,No,
Nalia25J,NALIAJ.DLG,3,15,0,No,
Neb,NEB.DLG,3,15,0,No,
Nessie,NESSIE.DLG,3,15,0,No,
Ohdbald,OHDBALD.DLG,3,15,0,No,
Ohdbald,OHDDDOLR.DLG,3,15,0,No,
Ohdrikko,OHDRIKKO.DLG,3,15,0,No,
Pala,PALA.DLG,3,15,0,No,
Pircor06,PIRCOR06.DLG,3,15,0,No,
Prophet3,PROPHET3.DLG,3,15,0,No,
Rasaa25A,RASAA25A.DLG,3,15,9,Yes,
Rasaa25A,RASAA25P.DLG,3,15,9,Yes,
Sarbul04,SARBUL04.DLG,3,15,0,No,
Sarbul04,SARBUL06.DLG,3,15,0,No,
Sardw01,SARDW01.DLG,3,15,0,No,
Sarthf2,SARTHF2.DLG,3,15,0,No,
Sengua03,SENGUA03.DLG,3,15,0,No,
Shop02,SHOP02.DLG,3,15,0,No,
Shop02,SHOP2.DLG,3,15,0,No,
Shop02,TIAXP.DLG,3,15,0,No,
Shop02,VICONP.DLG,3,15,0,No,
Shop02,XANP.DLG,3,15,0,No,
Temamn01,TEMAMN01.DLG,3,15,0,No,
Udimrae,UDIMRAE.DLG,3,15,0,No,
Udtrap01,UDTRAP01.DLG,3,15,0,No,
Udvamp01,UDVAMP01.DLG,3,15,0,No,
Uhgirl01,UHGIRL01.DLG,3,15,0,No,
Vaelasa,VAELAS.DLG,3,15,0,No,
Vaelasa,VAELASA.DLG,3,15,0,No,
Vvdel,VVDEL.DLG,3,15,0,No,
