StrRef,Speaker,Text,WAV_Reference,Chapter,Source_File
55188,Jaheira,"A bitter end to a terrible man. We did well, I think, but I am not certain that all has been restored to as it was. Do you feel any different?",,1,JAHEIRAJ
55208,Minsc,"Oh, such a glorious death in battle for Minsc and Boo! We were well on our way to the great fields and halls of Rashemen, but we felt you needing us, so we came!",MINSC87,1,MINSCJ
55210,Jaheira,"It... it is not finished, is it? This is death... and your strange power has dragged me here with you....So be it then. We stand together until the end.",JAHEIRD3,1,JAHEIRAJ
55650,Jaheira,I understand plenty already! This place reeks of corruption and deceit!,,1,JAHEIRAJ
55668,Minsc,"This young minstrel has lost his wits and his songs? Minds are common enough, but tunes of merit are few and far between.",,1,MINSCJ
55671,Jaheira,"Rest, child. None of this group shall harm you.",,1,JAHEIRAJ
55672,Jaheira,Oh? Is that what those retching noises were? I thought that perhaps there was a wounded seal somewhere onboard giving birth.,,1,JAHEIRAJ
55677,Jaheira,"Okay, I'm not quite so concerned about this little freak. Rule as you will, little tyrant, just as long as it is from a cell.",,1,JAHEIRAJ
55680,Minsc,"Yes! Such fire and conviction! A pity there are no actual enemies to warrant the screaming, but good show anyway. Boo applauds!",,1,MINSCJ
55684,Minsc,"It is okay to come out now, Boo. The pale woman is gone. You can stop shivering too. You are a warrior hamster, so be brave! Brave!",,1,MINSCJ
55686,Jaheira,"I suppose we could expect no less from a simple pirate. Begone with you then, scoundrel. No doubt you would only bring us more trouble here than we need.",,1,JAHEIRAJ
55689,Minsc,All good peoples hang their head in shame! We are betrayed! The sailor man brings the vampires back amongst us... there shall be a mighty reckoning for this!,,1,MINSCJ
55693,Jaheira,These are the same creatures we fought when we entered the lair of the vampire that was aligned against your own guild. Bodhi must be nearby indeed.,,1,JAHEIRAJ
55694,Minsc,"I do not think Boo is too thrilled about you borrowing his face. He only has the one. You don't hurt those you mirror, do you?",,1,MINSCJ
55698,Jaheira,"Do you spend all your time in the guise of others, child? Do you not take solace in the balance of your true self?",,1,JAHEIRAJ
55726,Jaheira,War? War amongst the elves? What could that mean? How could even Irenicus start such a thing? That would bring nothing but ruin!,,1,JAHEIRAJ
55740,Jaheira,"As much as I should not trust his advice, he may have a point. There are powerful mages above who may be the difference between life and death.",,1,JAHEIRAJ
55763,Minsc,"Ughh, my head spins. So many quick words from so many small sources. Countersong, Boo. Relax my frazzled nerves.",,1,MINSCJ
55767,Minsc,What does everyone stare at? Boo's churring calms me down. See?,,1,MINSCJ
55776,Minsc,"Yes! Revenge! Revenge for precious Dynaheir! Tremble, wizard, for the mighty Boo will have your eyes! RAAAARRRRGHH!",,1,MINSCJ
55779,Jaheira,"What revenge do *you* have, wizard? You killed my Khalid with no more thought than one would give to a fly! I shall have *my* revenge! Nature's fury shall strike you down!",,1,JAHEIRAJ
55784,Minsc,"That's a much shorter interjection than Boo has become used to, Jan. Are you ill?",,1,MINSCJ
55788,Jaheira,"You think us fools? You knew your ship was scuttled when you first spoke to us, didn't you? You seek to use us somehow!",,1,JAHEIRAJ
55809,Jaheira,She sees the universe unrestricted. It is amazing that she manages to be as lucid as she is.,,1,JAHEIRAJ
55813,Jaheira,"And what would you have to do with that, Edwin? Perhaps if ego were all that was required.",,1,JAHEIRAJ
55819,Minsc,No! No collar! I will not be collared by the smelly fishmen! My warrior spirit will not bear such a thing!,,1,MINSCJ
55821,Jaheira,I should have known. Once again your peculiar destiny has drawn us into something. Even the shark gods flounder in anticipation of your arrival.,,1,JAHEIRAJ
55825,Minsc,"Boo too has small teeth compared to fish-men. But they hurt just the same when they latch onto the eyes, yes sir!",,1,MINSCJ
55840,Jaheira,"I have never known you to be so judgmental, paladin. Surely you do not label all sahuagin so? Condemn them all to death and you are no better than they.",,1,JAHEIRAJ
55859,Jaheira,"Must it come to slaughter, sahuagin? Your priestesses speak of your entire people needing your blood... Have you attempted to resolve this with the king peacefully?",,1,JAHEIRAJ
55861,Minsc,"My skin may not have scales, but it has seen many suns come and go. Boo thinks you could use some sun too. Then you might not smell so much like wet laundry.",,1,MINSCJ
55876,Jaheira,"Well, Viconia. It would seem you carry less weight than you thought. He questions your worth, rightfully so.",,1,JAHEIRAJ
55882,Minsc,"Don't worry, Aerie. I'm here to protect my witch. Boo too, though I think he would leap to protect anyone in distress. It's his heroic nature, you know.",,1,MINSCJ
55889,Jaheira,"A most underhanded maneuver. Although I am sure it is no less than Phaere might have planned for us. There is an ironic justice in this, no?",,1,JAHEIRAJ
55892,Minsc,"Boo bristles at his words. I don't know the language, but he is insulting us for certain!",,1,MINSCJ
55895,Jaheira,So... a war? Open battle between the drow and the surface has not occurred in... eons. With a greater demon to back them... I truly wonder why Irenicus would do this.,,1,JAHEIRAJ
55913,Jaheira,"You would commit such a sacrilege against nature? Had I known, I would never have accompanied you! No, I will not let this be!",,1,JAHEIRAJ
55915,Minsc,I cannot believe my ears! You would stand against all that is good and right? You shall suffer a terrible vengeance for this!,,1,MINSCJ
55921,Jaheira,"As much as I despise this form, it does seem to have captivated our friend here. He seems fearful.",,1,JAHEIRAJ
55922,Minsc,Yes! Hello! Minsc is a drow! And Boo is a shadow hamster!,,1,MINSCJ
55934,Jaheira,"Despite what she says, we may be able to use this situation to our advantage. Perhaps there is no need to kill Solaufein. Consider this, at least.",,1,JAHEIRAJ
55948,Jaheira,"Drow roaming the surface, even the most noble, should expect an occasional misunderstanding. I am sure this can be worked out... I suggest you try.",,1,JAHEIRAJ
55966,Jaheira,This drow is well respected by the Harpers. I will not assist you fighting him. I will return to Athkatla; consider your idiocy before we speak again.,,1,JAHEIRAJ
55968,Minsc,"Another drow who speaks strange words! Even Boo bristles at his obvious lies! If you fights, then so does Minsc! Prepare for liberal butt-kickings!",,1,MINSCJ
55997,Jaheira,An excellent idea. Adding Drizzt and his companions to our battle against Bodhi will certainly tip the scales. You show great wisdom.,,1,JAHEIRAJ
56009,Jaheira,"I know of this one, from the Harpers. A drow of good alignment and heroic reputation. He is deserving of respect.",,1,JAHEIRAJ
56017,Minsc,"Ooh, another drow! I begin to see them everywhere, ever since the Underdark! They are so vicious even Boo cowers. What will we do?",,1,MINSCJ
56018,Minsc,I do not cause trouble! I merely seek it out and put the bootheels of justice to it! Ask Boo!,,1,MINSCJ
56041,Jaheira,"A fine sentiment, Cernd, though we may be forced into more trouble than we wish.",,1,JAHEIRAJ
56067,Minsc,"Boo is impressed, Korgan. You remember well to act like drow.",,1,MINSCJ
56080,Jaheira,That was close. We must make an effort to act as we appear.,,1,JAHEIRAJ
56083,Jaheira,The Seldarine? The collection of elven gods led by Corellon Larethian? How would he ever propose to join such ranks? Mad! Mad!,,1,JAHEIRAJ
56085,Jaheira,"Your soul is borrowed, and it shall be returned. You are a blight upon nature, and you shall be destroyed!",,1,JAHEIRAJ
56086,Minsc,"For Dynaheir and all fallen comrades, for what is good and right, for all these things shall Minsc and Boo fall upon you today! And we shall taste victory, evil man!",,1,MINSCJ
56087,Jaheira,"Edwin, in some another time... some other place, such a comment would get you a beating of mythic proportions. It may yet.",,1,JAHEIRAJ
56092,Minsc,"Neither do we, right, Boo?",,1,MINSCJ
56093,Minsc,What's so funny?,,1,MINSCJ
56111,Jaheira,"No more platitudes, Irenicus. You have taken much from all of us. Now you die your final death!",JAHEIRD2,1,JAHEIRAJ
56112,Minsc,"I grow tired of shouting battle cries when fighting this mage. Boo will finish his eyeballs once and for all so he does not rise again! Evil, meet my sword! SWORD, MEET EVIL!",MINSC86,1,MINSCJ
56124,Minsc,"Worry not, Viconia! Minsc and Boo stand at the ready to protect! Right, Boo?",,1,MINSCJ
56127,Minsc,No! You will not attack the small dark ones! Minsc and Boo will not allow it! And I hope no other will either!,,1,MINSCJ
56130,Jaheira,I will not let you do this! You will not murder those that beg for aid! Who will follow me?,,1,JAHEIRAJ
56152,Minsc,"And then Minsc will disrupt them with his bootheel! Yes, speak more of this evil-smashing partnership!",,1,MINSCJ
56154,Jaheira,It would appear that neither of us have much of a choice in the matter. We must trust one another.,,1,JAHEIRAJ
56162,Jaheira,"Of course, my Lady Adalon. do keep quiet.",,1,JAHEIRAJ
56165,Jaheira,It is unfortunate that they did not offend you in some way. We might have been spared the headache of this journey if they had to face an angry silver.,,1,JAHEIRAJ
56170,Minsc,Boo shakes with disbelief! Such a crime will not go unanswered!,,1,MINSCJ
56174,Jaheira,To become such a hated thing... I do not look forward to that.,,1,JAHEIRAJ
56176,Jaheira,"You should have made more of an effort. We have an obligation to destroy you, as if we needed more reasons.",,1,JAHEIRAJ
56198,Minsc,Boo would have found her wherever she tried to put her evil foot! That's what we do!,,1,MINSCJ
56409,Minsc,"Irenicus is the most vile of villains if he dared destroy a whole city! I can't believe that, and I have believed some amazing things, let me tell you!",,1,MINSCJ
56413,Jaheira,Knock him on the head? It is obvious this lout has no compassion for others and no inclination of how nature must be protected. Ignore him.,,1,JAHEIRAJ
56417,Jaheira,"you can't seriously consider poisoning this font. If there is evil there, we must cleanse it. To destroy it is sacrilege! I will not allow it!",,1,JAHEIRAJ
56420,Minsc,"Groves are wonderful... you wouldn't really poison one, would you? Boo suggests that perhaps you are tricking this evil little man. Smart thinking, I agree.",,1,MINSCJ
56425,Jaheira,"No, no! This is evil! You poison nature itself! I shall not partake in this... who stands with me?",,1,JAHEIRAJ
56429,Minsc,This is the evil killer who takes skins that do not belong to him! We have discovered him! We must take the bootheel to his ways!,,1,MINSCJ
56453,Jaheira,"These people are slaves, mentally as well as physically, controlled despite themselves. All we can offer them, unfortunately, is a quick death.",,1,JAHEIRAJ
56457,Jaheira,"There are many who easily sidestep laws through wealth. Perhaps, in this case, it would be best to see why the law has failed so.",,1,JAHEIRAJ
56458,Minsc,"To decide between justice and honor! Oh, it is a conundrum that would tie even Boo up in knots. I do not envy you. My decisions are usually easier than this.",,1,MINSCJ
56461,Jaheira,"The law may not be able to do anything, Anomen, but such men as this Saerk always trip over their own schemes. If he is responsible, he will pay, as you say.",,1,JAHEIRAJ
56465,Jaheira,"Too many of the wealthy escape justice, yes. If you are sure that Saerk is responsible for the death of your sister, then we must ensure he pays dearly!",,1,JAHEIRAJ
56470,Jaheira,By... by the gods! You foolish man! Can you say that this young woman was a murderer as well? You have murdered an innocent!,,1,JAHEIRAJ
56471,Minsc,No! Minsc did not come here to kill young girls! You cannot tell us that the young girl was anything but innocent! This is not right!,,1,MINSCJ
56474,Jaheira,I have the feeling we are intruding on a very private matter. I feel uncomfortable with our intrusion; perhaps we should leave...,,1,JAHEIRAJ
56481,Jaheira,"A fair line easily used by servants of the wizard themselves. We have been imprisoned and worse, and given many reasons to distrust strangers we encounter.",,1,JAHEIRAJ
56482,Minsc,"We serve no evil mages, no sir! But Boo looks upon you with suspicion, little man. How is it you come to be here? Never have I seen Boo's whiskers quiver so!",,1,MINSCJ
56483,Imoen,"Athkatla? That's... the City of Coin, right? A merchant city in Amn. We come from the Sword Coast, a ways to the north. Why do you think we're in Athkatla?",,1,IMOENJ
56484,Minsc,"Then you too know the hardship of being set into a maze like a helpless hamster! We are comrades in peril! Boo asks what you propose we do next, little man.",,1,MINSCJ
56487,Jaheira,You have extorted a payment from Raelis in return for our help. I do not agree with this decision... it smacks of selfish greed.,,1,JAHEIRAJ
56492,Minsc,"What is this? Minsc and Boo were just getting into this wonderful story when it was sadly interrupted. A work of mastery, this is!",,1,MINSCJ
56498,Jaheira,"We must be calm. Vengeance will only bring conflict with the guard. To help Nalia, we must prove that our cause is just... there is no other way.",,1,JAHEIRAJ
56499,Minsc,"Someone has rattled the little one's brains? Hmm, I know how she feels. If this was done on purpose, he deserves a mighty kick in his posterior at the least!",,1,MINSCJ
56508,Jaheira,"A mind flayer? Here? A spy perhaps, using its psionic powers to keep its secret. Strange that Jan's mad uncle should be aware of its presence.",,1,JAHEIRAJ
56514,Minsc,Helping others is good! What a nice little girl you are. Would you like to see my Boo? I think he approves of you too.,,1,MINSCJ
56515,Minsc,Helping others is good! What a nice little girl you are. Would you like to see my Boo? I think he approves of you too.,,1,MINSCJ
56516,Jaheira,"You speak as if unaware of class distinction, and yet your manner exudes it. A sign of immaturity... perhaps adventuring is not the place for you.",,1,JAHEIRAJ
56517,Jaheira,"You speak as if unaware of class distinction, and yet your manner exudes it. A sign of immaturity... good, then, that you is sending you ahead.",,1,JAHEIRAJ
56528,Jaheira,You dare reprimand those who have died defending you? Even now they strive to protect you from evil you don't even understand! You could have been dead!,,1,JAHEIRAJ
56551,Jaheira,"I have no fear for his well-being, monster.",,1,JAHEIRAJ
56599,Jaheira,"You have saved me, and I am in your debt once more. I am... I am glad you risked so much to come for me.",JAHEIRE8,1,JAHEIRAP
56617,Jaheira,"I see. Very well, I shall be on my guard. Do we continue now? There are more important things to do than sit here talking about things that... don't matter.",,1,JAHEIRAP
56625,Jaheira,Very well. Let's waste no more time.,,1,JAHEIRAP
56626,Jaheira,I... I would say as much about you. I will stand at your side as long as I am able... if you will have me there and return the favor.,,1,JAHEIRAP
56629,Jaheira,I shall enjoy some quiet time once this is done. We have had very little time to speak...,,1,JAHEIRAP
56630,Jaheira,"I'm sorry, I should not be so swept up in this. Let's go.",,1,JAHEIRAP
56675,Minsc,"I don't wish to alarm you, but Boo is absolutely fretting about your condition. Are you well? Fear in Boo is uncommon, and usually weasel-caused.",,1,MINSCJ
56679,Minsc,"We can rest if you wish. I do not understand what Irenicus did, but Boo has said that it was traumatic, and I will guard if we must stay here a while.",,1,MINSCJ
56680,Minsc,"That is good. I will guard if you need to rest. It is the least I can do, since I could not stop Irenicus.",,1,MINSCJ
56682,Minsc,"Then Minsc and Boo will turn their attentions to more important things, like staying alive. We should get moving if you are through with your headache.",,1,MINSCJ
56698,Imoen,"There's people dead all over, and the fighting is still going on. I could hear it. Are you going to get moving, or do I leave without you?",,1,IMOEN10
56877,Jaheira,"Where? Where exactly is it being put to good use? We are not to be played with, Linvail. I should like to see results, and I should like to see them soon.",,1,JAHEIRAJ
56881,Minsc,"Boo does not think so, despite your kind words. You smell of treachery. Prove me wrong or face the boot!",,1,MINSCJ
56886,Minsc,You'd have bought a trip to the graveyard if you had spent the money we needed to rescue Imoen! Minsc and Boo would see to that!,,1,MINSCJ
56899,Jaheira,"Oh, how generous. Do you expect that to compensate while you delay our more important concerns? We have friends in need of rescue and vengeance both!",,1,JAHEIRAJ
56906,Jaheira,And vengeance!,,1,JAHEIRAJ
57066,Jaheira,"I see. You must be the rogue, Jarlaxle, that was mentioned to us, yes?",,1,JAHEIRAJ
57396,Jaheira,"A poor thing. We could have done better by these people with minimal effort. It is a better fate than what the drow had in store, however.",,1,JAHEIRAJ
57455,Jaheira,"No. ""Veldrin"" would not be interested in such diversions, male. I... as a female, I command you to stand away from him. Slug.",,1,JAHEIRAJ
57740,Minsc,"When all others stand numb, it falls to Minsc and Boo to make comment. you...",,1,MINSCJ
57741,Minsc,Boo just soiled my backpack.,,1,MINSCJ
57901,Minsc,"Boo does not favor the odds, but I have no doubt we will succeed!",,1,MINSCJ
57903,Jaheira,"Yes, declare your loyalty, Viconia. When you eventually betray us, I will hold your statement up as proof of the untrustworthy nature of your kind.",,1,JAHEIRAJ
57905,Minsc,Boo would have sensed any treachery long ago! She fights well with us!,,1,MINSCJ
57911,Jaheira,"Cernd, I would normally bow to your wisdom, but in this matter, I think you are... mistaken. I make no protest; I merely wish to state my opinion.",,1,JAHEIRAJ
58056,IDRYAD3,May the forest always open a path for you!,,1,IDRYAD3
58132,Jaheira,"We are bought off yet again. I do not deny that they are the best chance we have to find our quarry, but we had best do their little chores quickly.",,1,JAHEIRAJ
58133,Jaheira,"Thank you for your opinion, Korgan. I'll just place it over here where it can collect flies all on its own.",,1,JAHEIRAJ
58137,Minsc,Boo concurs! We must hurry and dispense with this errandry so we can get to the fighting of greater evils more worthy of my bootprint!,,1,MINSCJ
58138,Minsc,"Minsc and Boo will protect your street, Aerie! You will cross it for your pleasure, not for fear of it!",,1,MINSCJ
58164,Jaheira,"You baffle me sometimes, Cernd, but I bow to your wisdom on this matter.",,1,JAHEIRAJ
58179,Minsc,Then let us get going! Boo and I have several talents we will unleash upon it!,,1,MINSCJ
58186,Jaheira,"Not just thieves, but traitorous thieves. Our associations sink ever lower in Aran's service. Let's get this over with.",,1,JAHEIRAJ
58187,Jaheira,"I have heard some in the Harpers speak of it. It is more than a prison or supposed asylum; it is a place to forget people that are ""troublesome.""",,1,JAHEIRAJ
58198,Jaheira,"Long ago, I promised to assist you if your adopted father fell. That promise has not expired, nor has your worthiness. I stand with you if you will have me.",,1,JAHEIRAJ
58199,Minsc,Minsc owes much to the killer of Dynaheir! I stand with you! Nowhere shall I go until the heel of justice has been firmly imprinted once and for all into the wizard's evil backside! Nowhere!,,1,MINSCJ
58205,Yoshimo,"I can't fight it, I can't. I was in his service first, and all those that follow him must undergo a geas. I was willing at the time... but now...",,1,YOSHIMOX
58206,Yoshimo,"Do you... do you know what happens when you try to defy a geas? It hurts... It hurts and then you die. His spells are powerful, so powerful.",,1,YOSHIMOX
58216,Yoshimo,"I believe it does... I can wither and die for failing to kill you, or I can fall in battle and pray that my heart will find purchase with Ilmater.",,1,YOSHIMOX
58217,Yoshimo,"Yes, yes, you can. I have but two options. A slow and painful death for failing to kill you, or a swift one in battle, and may my heart find purchase with Ilmater for these sins.",,1,YOSHIMOX
58221,Yoshimo,,,1,YOSHIMOX
58247,Jaheira,It is not necessary to say anything. I know what comes next... I know what may happen. To either of us.,,1,JAHEIRAJ
58248,Jaheira,We have been through too much to let that stop what you must do. For all the pain that losing Khalid brought... I would not give up our years of good works.,,1,JAHEIRAJ
58249,Jaheira,Let us regain your soul and make you whole again. And what comes after... comes after. I look forward to it... should the gods prove willing.,,1,JAHEIRAJ
58492,Imoen,"say we won't look back. I don't care if he can ""tap the power"" or access whatever avatar stuff. We've gotta get away from all this death.",,1,IMOENJ
58496,Imoen,Means a lot to hear that. I can't stand all these shadows...,,1,IMOENJ
58497,Imoen,"I appreciate that, but I doubt he meant you any good either. Didn't spare you the knives any more than me. Come on, I gotta get away from all these shadows.",,1,IMOENJ
58498,Imoen,"Let it go, please? Whoever he is and whatever he can do, above it all, he's a vile bastard that's hurt us both. Come on, I gotta get away from all this death.",,1,IMOENJ
58502,Imoen,"He said something like ""releasing power within you so it could be used,"" but if it means taking part in horrible things... I don't like this place. Can we go?",,1,IMOENJ
58503,Imoen,"I don't care if he could make us three ogres strong, I have to get out of this place. It bothers me. Makes me think I see... things.",,1,IMOENJ
58504,Imoen,"As if I need another reminder. I don't care what power this guy thinks he can tap in you, he's just sick to the core. We can't ever look back.",,1,IMOENJ
58518,Jaheira,"No, Valygar, we shall not give up on you. The Cowled Wizards believe much if they think to use everyone as they wish. You will receive nothing this day, mage!",,1,JAHEIRAJ
58519,Minsc,No! We do not abandon comrades! Never could I look Boo in the face again after such a thing! We shall give the evil wizard a certain boot-kicking instead!,,1,MINSCJ
58719,Jaheira,"You will hear the name ""traitor"" many more times today, Yoshimo, but let me be the first among the group to spit it at you!",,1,JAHEIRAJ
58756,Minsc,"A slap in the face of our trust! A sword to the heart of our confidence! A boot to the prunes of our friendship! Perhaps I go too far, but Boo is absolutely incensed!",,1,MINSCJ
58764,Yoshimo,Don't make this harder than it already is. I can't help you. There are circumstances that you are not aware of.,,1,YOSHIMOX
58768,Yoshimo,"Yes, yes, it is the coward's way out. What of it? What choice do I have when the alternative is death, no matter where I go or what I do?",,1,YOSHIMOX
58769,Yoshimo,"I would not deliver a friend to a devil for mere coin! I had... no choice! Death would be my payment if I failed, no matter where I went or what I did!",,1,YOSHIMOX
58770,Yoshimo,Death! Death no matter where I would go or what I would do! That is what awaited me if I failed. Can you understand that?,,1,YOSHIMOX
58771,Yoshimo,My service was promised long before I was called on to do this! I did not know what would come! I did not know what a filthy creature Irenicus truly was. I did not!,,1,YOSHIMOX
59069,Minsc,"Minsc and Boo are the greatest of warriors, small one! I will crush your foes into little foe-shaped chunky bits! Who dares pick on you? Just point the way!",,1,MINSCJ
59071,Minsc,"No foes? I am relieved. I trust those who prey on children no farther than they can be thrown, even if I manage to throw them pretty far, and throw them I shall!",,1,MINSCJ
59072,Minsc,"What? Boo is outraged! See his fury! It's small, so look close. Trust me, it's there. What is wrong with your village, small one? How can we heroes help?",,1,MINSCJ
59073,Minsc,"Minsc has been inside out and angry before, and it is never a good thing. Sometimes it frightens even Boo.",,1,MINSCJ
59075,Minsc,"Oh! Minsc has never been crazy, no sir. Being inside out was bad enough! Is there more, little boy?",,1,MINSCJ
59076,Minsc,"Then heroes are certainly needed! Heroes like Minsc and Boo and you! Where is your village, small one? Together we will save the day!",,1,MINSCJ
59078,Minsc,"Nothing removes fear better than a good sword and a swift kick in the evil! We shall go to your village and do what heroes do, right?",,1,MINSCJ
59088,Minsc,"There is always time to save the day! Don't worry, small one, we will go to your village as soon as I restore you to their senses. That is my job.",,1,MINSCJ
59089,Minsc,Kicking the posterior of evil is never a fool's errand! Hmm is not their usual heroic self today. An evil influence? Or have their thoughts wandered elsewhere?,,1,MINSCJ
59090,Minsc,"Since you is out of their mind, I must step up as a hero should. We go to your village as soon as you is better. So swear Minsc and Boo.",,1,MINSCJ
59091,Minsc,Er... Boo wonders what you need a warrior for when you have no foes?,,1,MINSCJ
59093,Minsc,"Boo is curious and keeps bringing up the question of when we will travel to the Imnesvale village, and I heartily agree! We are heroes, and they are in need of heroes-it is a match even Minsc can see!",,1,MINSCJ
59094,Minsc,"We must go where evil is in most need of a beating, so Minsc will leave that decision up to you. Still... we must not disappoint the little boy.",,1,MINSCJ
59095,Minsc,"Did Minsc miss something? Did we already go and save the Imnesvale village? Boo demands that it is not so, but I cannot remember. Surely we would not shirk out heroic duty for so long! It cannot be!",,1,MINSCJ
59421,Minsc,"We come because the little boy, Delon, said that there was evil here in need of a butt-kicking! And good for us that we have our boots on, yes, sir!",,1,MINSCJ
59423,Minsc,"No, we can't leave this place without having destroyed all evil! Tell Boo this is not so! Do not destroy a young hamster's innocence!",,1,MINSCJ
59424,Minsc,Wolves? Ogres? Witches? Oh my! It is too much for Minsc's poor head to comprehend! Which of these are evil? The edge of my sword shall find the truth!,,1,MINSCJ
59425,Minsc,"Oh, most glorious day! One step closer we come to being true heroes, yes indeedy! Even little Boo's fur stands on end from his anticipation!",,1,MINSCJ
59542,Minsc,Minsc agrees! It would be the essence of epic heroing! Dead dragons should litter our path wherever we go!,,1,MINSCJ
59897,Minsc,(Minsc is charmed by the dryads and will not speak to you. You shall have to agree to help them if you want Minsc back.),,1,MINSCP
60839,Minsc,"Enough, Boo tires of this debate. It is old and stale and pointless.",,1,BMINSC
60851,Minsc,"Bah, omens are for those that pay attention to their surroundings, not for such as we, right, Boo?",,1,MINSCJ
60868,Minsc,"Anyway, go out of city that way... Keep on the road, turn right at big church, and you will be out.",,1,MINSCJ
60876,Minsc,"Boo says not to blame myself, but Boo is a hamster and not as concerned with honor.",,1,MINSCJ
60880,Minsc,"Actually, this changes very little. Minsc is happy.",,1,MINSCJ
60881,Minsc,And perhaps my Boo as well...,,1,MINSCJ
60882,Minsc,And a good sword...,,1,MINSCJ
60883,Minsc,"Ooh! And the occasional buffing, for the armor, you understand.",,1,MINSCJ
60891,Jaheira,"I no more want the trip than you do, so I will not force and I will not leave, but I cannot rest easy until we go.",,1,JAHEIRAJ
60892,Jaheira,"If you wish, Dermin, you may return whence you came with the message that ""Jaheira the Harper"" is dead.",,1,JAHEIRAJ
60893,Jaheira,"Perhaps we will meet again, but I shall not look forward to it!",,1,JAHEIRAJ
61012,Imoen,"Minsc and Jaheira are just northeast of us, trapped in cells sorta like yours. We should free them and then find some gear.",,1,IMOEN10
61013,Minsc,"No, this cannot be! The murderer of Dynaheir flees from righteous butt-kicking vengeance! And he takes Imoen with him too!",,1,MINSCJ
61014,Minsc,"Something must be done! We must find this evil wizard! All that is goodness cries out for this! Even little Boo, although he cannot cry out quite so loudly.",,1,MINSCJ
61015,Jaheira,I find it odd that this Irenicus would leave of his own volition. And why take Imoen when it is you he is so obviously interested in? Perhaps he expects us to give chase?,,1,JAHEIRAJ
61016,Jaheira,"We must step carefully then. We know little about him... whom he was fighting, who took him, or even where we are. We seem to be drawn into machinations not of our own making.",,1,JAHEIRAJ
61017,Minsc,No! We must go quickly and save our friend Imoen! The wizard may be leering over her evilly even now!,,1,MINSCJ
61018,Jaheira,"Do not be foolish, Minsc. We must know our enemies... and the extent of our danger here... before we rush into anything.",,1,JAHEIRAJ
61170,Jaheira,I would have expected better from you! You have let yourself fall too far... and I will accompany you no further. We will not meet again.,,1,JAHEIRAP
61171,Jaheira,"So. Your darker desires win over you fully. I have seen enough. Should we meet again, it shall be as opponents and naught else.",,1,JAHEIRAP
65582,Minsc,"Eh? Where have you brought us, Boo? I am duly impressed by your show of great powers, but a little forewarning would have been nice. No matter! Wherever evil treads, Minsc treads louder!",MINS2501,1,MINSC25A
65588,Minsc,"Ooo! Look who you have found, Boo, with your unerring sense of hamster direction! It is our good friend! A reunion of heroes! May all that is evil quiver before us like so much rancid jelly, ha!",MINS2502,1,MINSC25A
65592,Minsc,"Boo's nose twitches at your derision. See? Look at him twitch! If you are not careful, Boo will take us elsewhere to fight evil. I cannot control him when he gets like this!",,1,MINSC25A
65597,Minsc,"Boo is healthy and eager to resume the battle! It is why he has brought me here, no doubt. To team up with you again and send evil men scampering all weasel-like into what holes they can find!",,1,MINSC25A
65602,Minsc,"Why would I be surprised? Boo points, and I follow! Boo is the navigator, and I am the ship! Boo is the sword arm, and I am the sword! Well, I have a mighty sword arm too, but you get the picture.",,1,MINSC25A
65605,Minsc,"Very well. Boo and I will scour the area for evil. It cannot hide from us! Do you hear that, evil? We are coming for you!",,1,MINSC25A
65606,Minsc,Minsc and Boo stand at the ready! Yeah!,MINS2517,1,MINSC25A
65609,Minsc,"Good, good! Boo thought he was smelling nuts earlier. It is something that bears further investigation.",,1,MINSC25A
65610,Minsc,"Is this the end of our heroic tale? I would be sad at such goodbyes, but Boo says I should not be such a great smelly baby.",MINS2521,1,MINSC25P
65614,Minsc,"It shall be as you say! We shall wait for another reunion, Boo and I.",,1,MINSC25P
65615,Minsc,Aha! Our good friend returns! Minsc and Boo are ready to take the boot to the black butt of evil!,MINS2522,1,MINSC25P
65618,Minsc,"This must be a place of great importance, then. We shall guard it with our lives!",,1,MINSC25P
67912,Minsc,"No! Oh, say it is not so! We will no longer fight evil together? Oh... Boo will miss you. Forever shall we hang our heads in sadness in remembrance of our great butt-kicking friend.",MINS2519,1,MINSC25J
67913,Minsc,"Boo and I will say we knew the hero you. And people will of course not believe us. And maybe, they will look at us more strangely than they do now. Or maybe not.",MINS2520,1,MINSC25J
67994,Minsc,"*gasp* Such a thing would be a nightmare indeed-why, Minsc could not even fit into your tiny clothes! I have no wish to walk naked through these strange lands...",MINS2513,1,BMINSC25
68003,Minsc,"What is this? The puny gnome speaks with the wrath and rage of a Rashemaar warrior! Boo, I am confused...",,1,BMINSC25
68005,Minsc,"Can this be true? Am I but the sneaky little Jan inside Minsc's great, big body?...No! This is not right! Minsc is not Jan... Minsc is Minsc! Minsc is Minsc, Boo is Boo, and you are a naughty, naughty gnome!",,1,BMINSC25
68021,Minsc,"Your trick may have worked, tiny one, had Boo not saved me from my confusion. Boo thinks, therefore I am. Remember that before you tempt my wrath by trying to steal my hamster again!",,1,BMINSC25
68060,Minsc,"Korgaaan... Korgan, Korgan! Boo tells me that you have been staring at him. I fear your gaze is making him quite angry... you see how his tiny body trembles with the fury?",MINS2503,1,BMINSC25
68062,Minsc,"Minsc knows you are just joking. If Boo was in your belly, he might forget the ""miniature"" part of his giant space hamster size. Ho ho! That would be a messy end to your jests!",,1,BMINSC25
68067,Minsc,"Keldorn, yet again Boo and I are in awe with how deeply you plant the bootprint of justice on the villainous buttocks we encounter so often! Heh!",MINS2504,1,BMINSC25
